SMILES,Catalog_ID,IUPAC_Name,URL
COC(=O)c1cc2ccc(OCc3ccccc3)cc2[nH]1,EN300-44171,methyl 6-(benzyloxy)-1H-indole-2-carboxylate,https://www.enaminestore.com/catalog/EN300-44171
NC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,EN300-31586,"2-amino-6-benzyl-4H,5H,6H,7H-thieno[2,3-c]pyridine-3-carboxamide",https://www.enaminestore.com/catalog/EN300-31586
COc1cc(OC)nc(Cl)n1,EN300-82936,"2-chloro-4,6-dimethoxypyrimidine",https://www.enaminestore.com/catalog/EN300-82936
Cc1ccc(S(=O)(=O)n2ccc(C(=O)O)c2)cc1,EN300-73409,1-(4-methylbenzenesulfonyl)-1H-pyrrole-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-73409
COc1ccccc1C(=O)NCCC(=O)O,EN300-08319,3-[(2-methoxyphenyl)formamido]propanoic acid,https://www.enaminestore.com/catalog/EN300-08319
O=c1cccn[nH]1,EN300-53981,"2,3-dihydropyridazin-3-one",https://www.enaminestore.com/catalog/EN300-53981
Cc1ccc(C)c(N2C(=O)C=CC2=O)c1,EN300-03884,"1-(2,5-dimethylphenyl)-2,5-dihydro-1H-pyrrole-2,5-dione",https://www.enaminestore.com/catalog/EN300-03884
O=C(O)CCc1nc2cc(C(F)(F)F)ccc2n(Cc2ccccc2)c1=O,EN300-04074,"3-[4-benzyl-3-oxo-7-(trifluoromethyl)-3,4-dihydroquinoxalin-2-yl]propanoic acid",https://www.enaminestore.com/catalog/EN300-04074
Cc1ccc(-c2csc(NCCCC(=O)O)n2)s1,EN300-14769,"4-{[4-(5-methylthiophen-2-yl)-1,3-thiazol-2-yl]amino}butanoic acid",https://www.enaminestore.com/catalog/EN300-14769
COCCOC(=O)c1c(C)[nH]c(C(=O)O)c1C,EN300-40508,"4-[(2-methoxyethoxy)carbonyl]-3,5-dimethyl-1H-pyrrole-2-carboxylic acid",https://www.enaminestore.com/catalog/EN300-40508
CCCNC(=O)C(C)NC(=O)CCl,EN300-23214,2-(2-chloroacetamido)-N-propylpropanamide,https://www.enaminestore.com/catalog/EN300-23214
CC1CC(C)CN(S(=O)(=O)c2ccc(NC(=O)CCl)cc2)C1,EN300-23227,"2-chloro-N-{4-[(3,5-dimethylpiperidin-1-yl)sulfonyl]phenyl}acetamide",https://www.enaminestore.com/catalog/EN300-23227
COc1ccc(S(=O)(=O)NCCC(=O)O)cc1,EN300-09894,3-(4-methoxybenzenesulfonamido)propanoic acid,https://www.enaminestore.com/catalog/EN300-09894
COc1ccccc1Nc1nc(N)nc(CCl)n1,EN300-15071,"6-(chloromethyl)-N2-(2-methoxyphenyl)-1,3,5-triazine-2,4-diamine",https://www.enaminestore.com/catalog/EN300-15071
Cc1ccc(-n2cnnc2SCC(=O)O)cc1C,EN300-26332,"2-{[4-(3,4-dimethylphenyl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-26332
O=C(O)C1CCOC1,EN300-53423,oxolane-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-53423
CC(=O)N(c1nc(CCl)cs1)c1ccc(F)cc1F,EN300-10907,"N-[4-(chloromethyl)-1,3-thiazol-2-yl]-N-(2,4-difluorophenyl)acetamide",https://www.enaminestore.com/catalog/EN300-10907
CCOC(=O)c1cc(C)n(CC(=O)O)c1C,EN300-14332,"2-[3-(ethoxycarbonyl)-2,5-dimethyl-1H-pyrrol-1-yl]acetic acid",https://www.enaminestore.com/catalog/EN300-14332
CC(C)CCOc1ccc(S(=O)(=O)Cl)cc1,EN300-41383,4-(3-methylbutoxy)benzene-1-sulfonyl chloride,https://www.enaminestore.com/catalog/EN300-41383
CC(=O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,EN300-30504,"1-{3',4'-dichloro-[1,1'-biphenyl]-4-yl}ethan-1-one",https://www.enaminestore.com/catalog/EN300-30504
Cc1ccc(Cn2ccccc2=N)cc1.Cl,EN300-13674,"1-[(4-methylphenyl)methyl]-1,2-dihydropyridin-2-imine hydrochloride",https://www.enaminestore.com/catalog/EN300-13674
O=C(O)CSc1nnc(-c2ccc(Cl)cc2)n1Cc1ccco1,EN300-25641,"2-{[5-(4-chlorophenyl)-4-[(furan-2-yl)methyl]-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-25641
N#Cc1ccccc1CN1CCOCC1,EN300-24267,2-[(morpholin-4-yl)methyl]benzonitrile,https://www.enaminestore.com/catalog/EN300-24267
CN(C)c1nc(CC#N)cs1,EN300-27273,"2-[2-(dimethylamino)-1,3-thiazol-4-yl]acetonitrile",https://www.enaminestore.com/catalog/EN300-27273
COc1ccc(-c2noc(CCCC(=O)O)n2)cc1,EN300-23631,"4-[3-(4-methoxyphenyl)-1,2,4-oxadiazol-5-yl]butanoic acid",https://www.enaminestore.com/catalog/EN300-23631
COc1cc(CC#N)ccc1C,EN300-24069,2-(3-methoxy-4-methylphenyl)acetonitrile,https://www.enaminestore.com/catalog/EN300-24069
Nc1nc(CCCl)nc2sc3c(c12)CCCC3,EN300-24085,"5-(2-chloroethyl)-8-thia-4,6-diazatricyclo[7.4.0.0,2,7]trideca-1(9),2,4,6-tetraen-3-amine",https://www.enaminestore.com/catalog/EN300-24085
O=C(O)CCc1nc(-c2cccs2)no1,EN300-14716,"3-[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]propanoic acid",https://www.enaminestore.com/catalog/EN300-14716
Cn1c(Cl)c(C=O)c2cc(C=O)ccc21,EN300-07126,"2-chloro-1-methyl-1H-indole-3,5-dicarbaldehyde",https://www.enaminestore.com/catalog/EN300-07126
O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1,EN300-13788,2-{[4-(4-chloro-2-fluorobenzenesulfonamido)phenyl]formamido}acetic acid,https://www.enaminestore.com/catalog/EN300-13788
O=C(O)CN1C(=O)Cc2ccccc21,EN300-41631,"2-(2-oxo-2,3-dihydro-1H-indol-1-yl)acetic acid",https://www.enaminestore.com/catalog/EN300-41631
C=CCNC(=O)NC(=O)C(C)Cl,EN300-29336,3-(2-chloropropanoyl)-1-(prop-2-en-1-yl)urea,https://www.enaminestore.com/catalog/EN300-29336
CCOc1cc(Br)c(CCl)cc1OCC,EN300-13336,"1-bromo-2-(chloromethyl)-4,5-diethoxybenzene",https://www.enaminestore.com/catalog/EN300-13336
OCc1cccc(Cl)c1,EN300-25627,(3-chlorophenyl)methanol,https://www.enaminestore.com/catalog/EN300-25627
Nc1ccc(Br)cc1C(F)(F)F,EN300-45196,4-bromo-2-(trifluoromethyl)aniline,https://www.enaminestore.com/catalog/EN300-45196
COc1ccc(-c2csc(N)n2)cc1Cl,EN300-13237,"4-(3-chloro-4-methoxyphenyl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-13237
O=C(O)CCC(F)(F)F,EN300-75982,"4,4,4-trifluorobutanoic acid",https://www.enaminestore.com/catalog/EN300-75982
O=C(O)c1cc2ccccc2cc1NC(=O)C1CC1,EN300-18572,3-cyclopropaneamidonaphthalene-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-18572
O=c1[nH]cnc2cc(N3CCOCC3)c([N+](=O)[O-])cc12,EN300-23848,"7-(morpholin-4-yl)-6-nitro-3,4-dihydroquinazolin-4-one",https://www.enaminestore.com/catalog/EN300-23848
Cc1cc(C=C(C#N)C(=O)O)c(C)n1CC1CCCO1,EN300-07269,"2-cyano-3-{2,5-dimethyl-1-[(oxolan-2-yl)methyl]-1H-pyrrol-3-yl}prop-2-enoic acid",https://www.enaminestore.com/catalog/EN300-07269
NC(=O)Cn1c(CCl)nc2ccccc2c1=O,EN300-13988,"2-[2-(chloromethyl)-4-oxo-3,4-dihydroquinazolin-3-yl]acetamide",https://www.enaminestore.com/catalog/EN300-13988
CNc1ccccc1F,EN300-59274,2-fluoro-N-methylaniline,https://www.enaminestore.com/catalog/EN300-59274
Clc1nc(CSc2ccccc2)nc2sc3c(c12)CCCC3,EN300-07392,"3-chloro-5-[(phenylsulfanyl)methyl]-8-thia-4,6-diazatricyclo[7.4.0.0,2,7]trideca-1(9),2,4,6-tetraene",https://www.enaminestore.com/catalog/EN300-07392
COC(=O)Cc1c(C(=O)OC)sc2nc(CCl)[nH]c(=O)c12,EN300-13528,"methyl 2-(chloromethyl)-5-(2-methoxy-2-oxoethyl)-4-oxo-3H,4H-thieno[2,3-d]pyrimidine-6-carboxylate",https://www.enaminestore.com/catalog/EN300-13528
COc1ccc(CN(C(=O)CCl)C(C)Cc2cccs2)cc1,EN300-22905,2-chloro-N-[(4-methoxyphenyl)methyl]-N-[1-(thiophen-2-yl)propan-2-yl]acetamide,https://www.enaminestore.com/catalog/EN300-22905
Cl.O=C(CCl)N1CCN(CC(=O)N2CCOCC2)CC1,EN300-14744,2-chloro-1-{4-[2-(morpholin-4-yl)-2-oxoethyl]piperazin-1-yl}ethan-1-one hydrochloride,https://www.enaminestore.com/catalog/EN300-14744
OB(O)c1cccc(F)c1,EN300-73570,(3-fluorophenyl)boronic acid,https://www.enaminestore.com/catalog/EN300-73570
O=C(O)CCCCc1nc2ccccc2s1,EN300-12786,"5-(1,3-benzothiazol-2-yl)pentanoic acid",https://www.enaminestore.com/catalog/EN300-12786
Cc1c(C(=O)O)oc2ccc(Br)cc12,EN300-05039,5-bromo-3-methyl-1-benzofuran-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-05039
COc1ccc(S(=O)(=O)N(C)c2ccc(O)cc2)cc1,EN300-05088,N-(4-hydroxyphenyl)-4-methoxy-N-methylbenzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-05088
CC(=O)c1ccc(S(=O)(=O)NCc2ccc(C(=O)O)cc2)cc1,EN300-11414,4-[(4-acetylbenzenesulfonamido)methyl]benzoic acid,https://www.enaminestore.com/catalog/EN300-11414
O=C(O)CC1Oc2ccccc2NC1=O,EN300-12102,"2-(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl)acetic acid",https://www.enaminestore.com/catalog/EN300-12102
Cc1ccc(NC(=O)CCl)cc1S(=O)(=O)N1CCCCC1,EN300-01651,2-chloro-N-[4-methyl-3-(piperidine-1-sulfonyl)phenyl]acetamide,https://www.enaminestore.com/catalog/EN300-01651
COc1ccccc1B(O)O,EN300-79099,(2-methoxyphenyl)boronic acid,https://www.enaminestore.com/catalog/EN300-79099
CS(=O)(=O)c1ccc(N)cc1,EN300-14448,4-methanesulfonylaniline,https://www.enaminestore.com/catalog/EN300-14448
CNC1(C#N)CCCCC1,EN300-10023,1-(methylamino)cyclohexane-1-carbonitrile,https://www.enaminestore.com/catalog/EN300-10023
COc1ccc(NS(=O)(=O)c2ccc(C)c(C(=O)O)c2)cc1,EN300-00484,5-[(4-methoxyphenyl)sulfamoyl]-2-methylbenzoic acid,https://www.enaminestore.com/catalog/EN300-00484
COC(=O)CCCN.Cl,EN300-09346,methyl 4-aminobutanoate hydrochloride,https://www.enaminestore.com/catalog/EN300-09346
O=C(O)c1ccc(NC2CC2)c([N+](=O)[O-])c1,EN300-09361,4-(cyclopropylamino)-3-nitrobenzoic acid,https://www.enaminestore.com/catalog/EN300-09361
CCCCCn1nc(C(=O)NN)c2ccccc2c1=O,EN300-06380,"4-oxo-3-pentyl-3,4-dihydrophthalazine-1-carbohydrazide",https://www.enaminestore.com/catalog/EN300-06380
CC(C)(C)NS(=O)(=O)c1ccc(Br)c(C(=O)O)c1,EN300-10568,2-bromo-5-(tert-butylsulfamoyl)benzoic acid,https://www.enaminestore.com/catalog/EN300-10568
CN(C(=O)C=CC(=O)O)C1CCCCC1,EN300-09908,3-[cyclohexyl(methyl)carbamoyl]prop-2-enoic acid,https://www.enaminestore.com/catalog/EN300-09908
CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CCCl)c1,EN300-07736,3-chloro-N-[2-chloro-5-(dimethylsulfamoyl)phenyl]propanamide,https://www.enaminestore.com/catalog/EN300-07736
O=C(COc1ccc(C(=O)O)cc1)Nc1cccc(C(F)(F)F)c1,EN300-00161,4-({[3-(trifluoromethyl)phenyl]carbamoyl}methoxy)benzoic acid,https://www.enaminestore.com/catalog/EN300-00161
CCn1c(SCC(=O)O)nnc1-c1ccco1,EN300-07862,"2-{[4-ethyl-5-(furan-2-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-07862
CCCCc1ccc(N2C(=O)C=CC2=O)cc1,EN300-03888,"1-(4-butylphenyl)-2,5-dihydro-1H-pyrrole-2,5-dione",https://www.enaminestore.com/catalog/EN300-03888
O=C(O)Cn1c(=O)c2c(ncn2Cc2ccccc2)n(Cc2ccccc2)c1=O,EN300-07625,"2-(3,7-dibenzyl-2,6-dioxo-2,3,6,7-tetrahydro-1H-purin-1-yl)acetic acid",https://www.enaminestore.com/catalog/EN300-07625
Cl.Nc1ccc(O)c2ccccc12,EN300-14794,4-aminonaphthalen-1-ol hydrochloride,https://www.enaminestore.com/catalog/EN300-14794
CSCCC1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2NC1=O,EN300-06862,"3-[2-(methylsulfanyl)ethyl]-7-(morpholine-4-sulfonyl)-1,2,3,4-tetrahydroquinoxalin-2-one",https://www.enaminestore.com/catalog/EN300-06862
CC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,EN300-17213,2-({[(9H-fluoren-9-yl)methoxy]carbonyl}amino)-3-methylbutanoic acid,https://www.enaminestore.com/catalog/EN300-17213
NC(=O)c1cc(-c2ccccc2)sc1NC(=O)CCl,EN300-04849,2-(2-chloroacetamido)-5-phenylthiophene-3-carboxamide,https://www.enaminestore.com/catalog/EN300-04849
Cc1ccc(S(=O)(=O)c2ccc(NN)cc2)cc1,EN300-04815,[4-(4-methylbenzenesulfonyl)phenyl]hydrazine,https://www.enaminestore.com/catalog/EN300-04815
CCN(CC)c1ccc(S(N)(=O)=O)cc1N,EN300-10785,3-amino-4-(diethylamino)benzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-10785
CCOC(=O)c1c(C)oc2nc(CCl)nc(N)c12,EN300-11564,"ethyl 4-amino-2-(chloromethyl)-6-methylfuro[2,3-d]pyrimidine-5-carboxylate",https://www.enaminestore.com/catalog/EN300-11564
Cc1cc(C)cc(Nc2nc(-c3ccc(F)cc3)cs2)c1,EN300-06789,"N-(3,5-dimethylphenyl)-4-(4-fluorophenyl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-06789
COC(=O)CCCCCNC(N)=S,EN300-13396,methyl 6-(carbamothioylamino)hexanoate,https://www.enaminestore.com/catalog/EN300-13396
Cc1nn(Cc2ccc(F)cc2)c2sc(C(=O)O)cc12,EN300-05565,"1-[(4-fluorophenyl)methyl]-3-methyl-1H-thieno[2,3-c]pyrazole-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-05565
O=C(O)CCCNC(=O)c1ccc(F)cc1F,EN300-18568,"4-[(2,4-difluorophenyl)formamido]butanoic acid",https://www.enaminestore.com/catalog/EN300-18568
CC1=NN(c2cc(C)ccc2C)C(=O)C1,EN300-07939,"1-(2,5-dimethylphenyl)-3-methyl-4,5-dihydro-1H-pyrazol-5-one",https://www.enaminestore.com/catalog/EN300-07939
NC(=O)c1ccc(F)c(F)c1,EN300-23888,"3,4-difluorobenzamide",https://www.enaminestore.com/catalog/EN300-23888
Cc1occc1-c1nnc(SCC(=O)O)n1-c1ccccc1,EN300-09865,"2-{[5-(2-methylfuran-3-yl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-09865
CSCCC(NS(=O)(=O)c1cc(C(F)(F)F)ccc1Cl)C(=O)O,EN300-10037,2-[2-chloro-5-(trifluoromethyl)benzenesulfonamido]-4-(methylsulfanyl)butanoic acid,https://www.enaminestore.com/catalog/EN300-10037
Fc1ccc(-c2csc3nc(Cc4ccc(Cl)cc4)nc(Cl)c23)cc1,EN300-08941,"4-chloro-2-[(4-chlorophenyl)methyl]-5-(4-fluorophenyl)thieno[2,3-d]pyrimidine",https://www.enaminestore.com/catalog/EN300-08941
O=C(O)c1cc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc(C(=O)O)c1,EN300-11677,"5-[2-(trifluoromethyl)benzenesulfonamido]benzene-1,3-dicarboxylic acid",https://www.enaminestore.com/catalog/EN300-11677
O=C(O)CCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,EN300-05192,3-(4-chloro-3-nitrobenzenesulfonamido)propanoic acid,https://www.enaminestore.com/catalog/EN300-05192
CCOc1ccc(OC(C)C(=O)NN)cc1,EN300-06988,2-(4-ethoxyphenoxy)propanehydrazide,https://www.enaminestore.com/catalog/EN300-06988
NC(C(=O)O)c1ccccc1F,EN300-70283,2-amino-2-(2-fluorophenyl)acetic acid,https://www.enaminestore.com/catalog/EN300-70283
NC1=NC(=O)C(CC(=O)Nc2ccc(C(=O)O)cc2)S1,EN300-09585,"4-[2-(2-amino-4-oxo-4,5-dihydro-1,3-thiazol-5-yl)acetamido]benzoic acid",https://www.enaminestore.com/catalog/EN300-09585
CCCN(CCC)S(=O)(=O)c1cccc(C(=O)O)c1,EN300-09453,3-(dipropylsulfamoyl)benzoic acid,https://www.enaminestore.com/catalog/EN300-09453
O=[N+]([O-])c1ccc2c(c1)nnn2O,EN300-06003,"5-nitro-1H-1,2,3-benzotriazol-1-ol",https://www.enaminestore.com/catalog/EN300-06003
O=C(O)c1cccc(NC(=O)c2cccs2)c1,EN300-13022,3-(thiophene-2-amido)benzoic acid,https://www.enaminestore.com/catalog/EN300-13022
CCN(CC)S(=O)(=O)c1ccc(NCCOC)c(C(=O)O)c1,EN300-13595,5-(diethylsulfamoyl)-2-[(2-methoxyethyl)amino]benzoic acid,https://www.enaminestore.com/catalog/EN300-13595
CNS(=O)(=O)c1ccc(C)c(N)c1,EN300-41479,"3-amino-N,4-dimethylbenzene-1-sulfonamide",https://www.enaminestore.com/catalog/EN300-41479
Cc1ccc2[nH]nc(C(=O)O)c2c1,EN300-35587,5-methyl-1H-indazole-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-35587
Cc1cc(C=O)cc(C)c1OCc1ccccn1,EN300-36541,"3,5-dimethyl-4-[(pyridin-2-yl)methoxy]benzaldehyde",https://www.enaminestore.com/catalog/EN300-36541
C=CCNCc1ccccc1,EN300-33342,benzyl(prop-2-en-1-yl)amine,https://www.enaminestore.com/catalog/EN300-33342
Cn1cc(CNc2ccccc2C(F)(F)F)cn1,EN300-45552,N-[(1-methyl-1H-pyrazol-4-yl)methyl]-2-(trifluoromethyl)aniline,https://www.enaminestore.com/catalog/EN300-45552
CNCc1ccccn1,EN300-42931,methyl[(pyridin-2-yl)methyl]amine,https://www.enaminestore.com/catalog/EN300-42931
CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)O)cc(C(C)C)nc21,EN300-31169,"1-(2-methylpropyl)-2,4-dioxo-7-(propan-2-yl)-1H,2H,3H,4H-pyrido[2,3-d]pyrimidine-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-31169
N#Cc1nc(-c2ccco2)oc1N1CCC(C(=O)O)CC1,EN300-31933,"1-[4-cyano-2-(furan-2-yl)-1,3-oxazol-5-yl]piperidine-4-carboxylic acid",https://www.enaminestore.com/catalog/EN300-31933
O=C(Cl)OCC(F)(F)F,EN300-31105,"2,2,2-trifluoroethyl carbonochloridate",https://www.enaminestore.com/catalog/EN300-31105
Cl.ON=C1CCCCC1N1CCCC1,EN300-32036,N-[2-(pyrrolidin-1-yl)cyclohexylidene]hydroxylamine hydrochloride,https://www.enaminestore.com/catalog/EN300-32036
O=Cc1ccc(OCc2ccccn2)cc1,EN300-40462,4-[(pyridin-2-yl)methoxy]benzaldehyde,https://www.enaminestore.com/catalog/EN300-40462
CCOC(=O)c1ccc2c(c1)[nH]c(=O)n2CC,EN300-31014,"ethyl 1-ethyl-2-oxo-2,3-dihydro-1H-1,3-benzodiazole-5-carboxylate",https://www.enaminestore.com/catalog/EN300-31014
Cl.NCc1ccc(N2CCCC2=O)cc1,EN300-31343,1-[4-(aminomethyl)phenyl]pyrrolidin-2-one hydrochloride,https://www.enaminestore.com/catalog/EN300-31343
Cc1cc(F)ccc1NCc1ccc(C#N)cc1,EN300-33002,4-{[(4-fluoro-2-methylphenyl)amino]methyl}benzonitrile,https://www.enaminestore.com/catalog/EN300-33002
COc1ccc(COCC(=O)O)cc1,EN300-44251,2-[(4-methoxyphenyl)methoxy]acetic acid,https://www.enaminestore.com/catalog/EN300-44251
Cn1cc(S(=O)(=O)Cl)cn1,EN300-37095,1-methyl-1H-pyrazole-4-sulfonyl chloride,https://www.enaminestore.com/catalog/EN300-37095
CC(NCc1ccccc1)c1cccs1,EN300-32626,benzyl[1-(thiophen-2-yl)ethyl]amine,https://www.enaminestore.com/catalog/EN300-32626
CC1COC(C)CN1,EN300-31518,"2,5-dimethylmorpholine",https://www.enaminestore.com/catalog/EN300-31518
Nc1cccc(COc2ccc3c(c2)OCO3)c1,EN300-43606,"3-[(1,3-dioxaindan-5-yloxy)methyl]aniline",https://www.enaminestore.com/catalog/EN300-43606
COCCC(C)=O,EN300-49430,4-methoxybutan-2-one,https://www.enaminestore.com/catalog/EN300-49430
Cn1c(Cl)nnc1-c1ccc(Cl)cc1,EN300-31004,"3-chloro-5-(4-chlorophenyl)-4-methyl-4H-1,2,4-triazole",https://www.enaminestore.com/catalog/EN300-31004
O=C(O)C12CC3CC(C1)CC(C(F)(F)C(F)C(F)(F)F)(C3)C2,EN300-54566,"3-(1,1,2,3,3,3-hexafluoropropyl)adamantane-1-carboxylic acid",https://www.enaminestore.com/catalog/EN300-54566
O=C(O)c1ccc(-c2ccc3c(c2)OCCO3)s1,EN300-11130,"5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophene-2-carboxylic acid",https://www.enaminestore.com/catalog/EN300-11130
CCCOc1ccc(Br)cc1C=O,EN300-16121,5-bromo-2-propoxybenzaldehyde,https://www.enaminestore.com/catalog/EN300-16121
CCC1CSC(Nc2ccccc2C)=N1,EN300-02453,"4-ethyl-N-(2-methylphenyl)-4,5-dihydro-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-02453
O=C(O)CSCc1coc(-c2ccccc2)n1,EN300-43133,"2-{[(2-phenyl-1,3-oxazol-4-yl)methyl]sulfanyl}acetic acid",https://www.enaminestore.com/catalog/EN300-43133
CCS(=O)(=O)N(C)CCCN,EN300-40774,N-(3-aminopropyl)-N-methylethane-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-40774
CC(C)CNCC(N)=O.Cl,EN300-31326,2-[(2-methylpropyl)amino]acetamide hydrochloride,https://www.enaminestore.com/catalog/EN300-31326
NC(=S)c1ccoc1,EN300-69665,furan-3-carbothioamide,https://www.enaminestore.com/catalog/EN300-69665
Nc1cccc(S(=O)(=O)Nc2ccccc2)c1,EN300-39177,3-amino-N-phenylbenzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-39177
CCCCC(CC)C(=O)O,EN300-20410,2-ethylhexanoic acid,https://www.enaminestore.com/catalog/EN300-20410
Cc1cc(N)on1,EN300-21774,"3-methyl-1,2-oxazol-5-amine",https://www.enaminestore.com/catalog/EN300-21774
O=c1cc(CO)nc2sccn12,EN300-44274,"7-(hydroxymethyl)-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",https://www.enaminestore.com/catalog/EN300-44274
COc1ccc(-c2csc(N)n2)cc1Br,EN300-11203,"4-(3-bromo-4-methoxyphenyl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-11203
Cc1c(F)cc(C(=O)O)cc1S(=O)(=O)Cl,EN300-42272,3-(chlorosulfonyl)-5-fluoro-4-methylbenzoic acid,https://www.enaminestore.com/catalog/EN300-42272
O=Cc1sc(N2CCOCC2)nc1-c1ccccc1,EN300-01034,"2-(morpholin-4-yl)-4-phenyl-1,3-thiazole-5-carbaldehyde",https://www.enaminestore.com/catalog/EN300-01034
NNCc1cc(F)ccc1F,EN300-43522,"[(2,5-difluorophenyl)methyl]hydrazine",https://www.enaminestore.com/catalog/EN300-43522
Cc1cccc(N2CCNCC2)c1,EN300-23498,1-(3-methylphenyl)piperazine,https://www.enaminestore.com/catalog/EN300-23498
O=C(c1cc(Cl)c[nH]1)C(Cl)(Cl)Cl,EN300-14339,"2,2,2-trichloro-1-(4-chloro-1H-pyrrol-2-yl)ethan-1-one",https://www.enaminestore.com/catalog/EN300-14339
N#Cc1nc(-c2ccco2)oc1N1CCNCC1,EN300-30792,"2-(furan-2-yl)-5-(piperazin-1-yl)-1,3-oxazole-4-carbonitrile",https://www.enaminestore.com/catalog/EN300-30792
CNC(C)c1cc(F)ccc1F,EN300-33249,"[1-(2,5-difluorophenyl)ethyl](methyl)amine",https://www.enaminestore.com/catalog/EN300-33249
Nc1ccc(-n2ccnc2)cc1,EN300-28522,4-(1H-imidazol-1-yl)aniline,https://www.enaminestore.com/catalog/EN300-28522
Cc1ccccc1OCCCC(=O)Nc1ccc(CN)cc1,EN300-41867,N-[4-(aminomethyl)phenyl]-4-(2-methylphenoxy)butanamide,https://www.enaminestore.com/catalog/EN300-41867
CCCNC1CCc2ccccc21,EN300-32210,"N-propyl-2,3-dihydro-1H-inden-1-amine",https://www.enaminestore.com/catalog/EN300-32210
COc1cccc(C=C(C#N)C(=O)O)c1,EN300-06607,2-cyano-3-(3-methoxyphenyl)prop-2-enoic acid,https://www.enaminestore.com/catalog/EN300-06607
O=C1OCCc2cnc3ncnn3c21,EN300-30835,"12-oxa-2,3,5,7-tetraazatricyclo[7.4.0.0,2,6]trideca-1(9),3,5,7-tetraen-13-one",https://www.enaminestore.com/catalog/EN300-30835
O=C(O)Cc1csc(-c2cccs2)n1,EN300-13575,"2-[2-(thiophen-2-yl)-1,3-thiazol-4-yl]acetic acid",https://www.enaminestore.com/catalog/EN300-13575
COc1ccc(C(C)O)cc1F,EN300-25962,1-(3-fluoro-4-methoxyphenyl)ethan-1-ol,https://www.enaminestore.com/catalog/EN300-25962
O=c1[nH]c(N2CCOCC2)cc2ccccc12,EN300-30816,"3-(morpholin-4-yl)-1,2-dihydroisoquinolin-1-one",https://www.enaminestore.com/catalog/EN300-30816
CC(C)C(C)NC1CC1.Cl,EN300-31205,N-(3-methylbutan-2-yl)cyclopropanamine hydrochloride,https://www.enaminestore.com/catalog/EN300-31205
COc1cc(C(=O)O)c([N+](=O)[O-])cc1OC(F)F,EN300-24789,4-(difluoromethoxy)-5-methoxy-2-nitrobenzoic acid,https://www.enaminestore.com/catalog/EN300-24789
Cc1ccc(-c2csc(N)n2)cc1,EN300-02255,"4-(4-methylphenyl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-02255
O=C(CCl)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1,EN300-02014,N-[3-(azepane-1-sulfonyl)phenyl]-2-chloroacetamide,https://www.enaminestore.com/catalog/EN300-02014
Cn1ncc(C(=O)O)c1-n1cccc1,EN300-28232,1-methyl-5-(1H-pyrrol-1-yl)-1H-pyrazole-4-carboxylic acid,https://www.enaminestore.com/catalog/EN300-28232
O=C(O)C1CC(=O)N(Cc2cccc(C(F)(F)F)c2)C1,EN300-42465,5-oxo-1-{[3-(trifluoromethyl)phenyl]methyl}pyrrolidine-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-42465
CCC1CCC(NC2CC2)CC1.Cl,EN300-39077,N-cyclopropyl-4-ethylcyclohexan-1-amine hydrochloride,https://www.enaminestore.com/catalog/EN300-39077
